age_group,year,median,lower,upper,age_group_cat,STATEFIP,bpl,no_mig,prop_mig,pop,state_fip,state,origin_original,origin,df,se,se_log,se_logit
50,2004,0.0026331307197283377,0.0019281905424989117,0.0036313714151695016,50-54,39,200,1078,0.0027669404517453797,389600,39,Ohio,Mexico,Mexico,2.9,0.0034898935656449584,1.261282498307306,1.2647820749932472
50,2005,0.0027082156551090303,0.0019883430182466542,0.0037290422178458916,50-54,39,200,606,0.0015396184998119939,393604,39,Ohio,Mexico,Mexico,2.2,0.0013679886854181481,0.8885244530285887,0.8898945511424093
50,2006,0.002812231431759755,0.00209530806902559,0.0038167102544764595,50-54,39,200,1023,0.002532522991991484,403945,39,Ohio,Mexico,Mexico,2.2,0.0017310325335978041,0.6835209548232307,0.6852563823669839
50,2007,0.0029022089180794942,0.002143243163203996,0.0038796677301948775,50-54,39,200,1350,0.003214224490962077,420008,39,Ohio,Mexico,Mexico,2.2,0.0019118354741262634,0.5948045880124619,0.5967225883703121
50,2008,0.002800494010671097,0.0020663973359570163,0.0037596936793868356,50-54,39,200,816,0.001927719951429017,423298,39,Ohio,Mexico,Mexico,2.2,0.0014757749622910997,0.7655546445930121,0.7670332699308677
50,2009,0.0027377139242030064,0.002028890513481102,0.003689367253395703,50-54,39,200,1026,0.0023947791014676777,428432,39,Ohio,Mexico,Mexico,2,0.001485999724023396,0.62051640717621,0.6220059740839342
50,2010,0.002757292445619628,0.002087258062648561,0.0037277583304412016,50-54,39,200,787,0.0017961844204395288,438151,39,Ohio,Mexico,Mexico,2,0.0012729776090066147,0.7087120868664005,0.7099873550923265
50,2011,0.0030289706273606406,0.002279524633026534,0.004082136414672979,50-54,39,200,1328,0.003062342184455385,433655,39,Ohio,Mexico,Mexico,2,0.0016696916408320836,0.545233530500781,0.5469083510151256
50,2012,0.0031697537117931674,0.0024046268085174717,0.004272100419844476,50-54,39,200,1078,0.0025103218940588272,429427,39,Ohio,Mexico,Mexico,1.9,0.0014435952249647723,0.5750637909749047,0.5765110192085903
50,2013,0.003555150550850732,0.002727842777975902,0.004797583527493469,50-54,39,200,3038,0.007168103590658342,423822,39,Ohio,Mexico,Mexico,1.9,0.0024497369173375623,0.3417552336339172,0.3442226572996931
50,2014,0.0036584210325852416,0.00274058080589079,0.004988727892649175,50-54,39,200,1178,0.0028544843027594963,412684,39,Ohio,Mexico,Mexico,1.9,0.0015700210758271382,0.5500191660922298,0.5515936815978522
50,2015,0.0038051499228010724,0.0028859134249801487,0.00525821913298412,50-54,39,200,2754,0.006756922533379786,407582,39,Ohio,Mexico,Mexico,1.9,0.002425861173662097,0.3590186452009967,0.36146100923926366
50,2016,0.0038622748818833252,0.002842517864975412,0.005483632207998386,50-54,39,200,979,0.0024756794210096422,395447,39,Ohio,Mexico,Mexico,1.9,0.0014939498034300838,0.6034504268815285,0.6049480844048688
50,2017,0.003871041884547955,0.0027123087530373786,0.005693975124728446,50-54,NA,NA,NA,NA,NA,NA,Ohio,NA,NA,NA,NA,NA,NA
50,2018,0.003923799060797247,0.002623563195870491,0.00596440842412231,50-54,NA,NA,NA,NA,NA,NA,Ohio,NA,NA,NA,NA,NA,NA
55,2001,0.0013892047604802395,0.0010542084480957552,0.0018256321282233963,55-59,39,200,249,8.76865540240733e-4,283966,39,Ohio,Mexico,Mexico,2.9,0.0023033835095031627,2.6268377576689765,2.629143162708715
55,2002,0.0014232467738271104,0.0010193998959933067,0.0019870237579554186,55-59,NA,NA,NA,NA,NA,NA,Ohio,NA,NA,NA,NA,NA,NA
55,2003,0.0014617925369901305,0.0010480583204444368,0.0021205536284966253,55-59,NA,NA,NA,NA,NA,NA,Ohio,NA,NA,NA,NA,NA,NA
55,2004,0.001525367687832363,0.0010873966349361458,0.0021671681356699277,55-59,39,200,763,0.002357390248499211,323663,39,Ohio,Mexico,Mexico,2.9,0.0035349243561050335,1.4995074991743425,1.5030507764176688
55,2005,0.0015974315048149393,0.001144610594143506,0.0022633173184407663,55-59,39,200,613,0.0018377778777113219,333555,39,Ohio,Mexico,Mexico,2.2,0.001623318076250403,0.8833048302181129,0.8849311370851459
55,2006,0.0016836738636025036,0.001230033586840578,0.002426156658510317,55-59,39,200,1227,0.0034551311654520676,355124,39,Ohio,Mexico,Mexico,2.2,0.002155415315007658,0.6238302431351096,0.6259931315131596
55,2007,0.0017349358034430933,0.0012619101617175382,0.0025342522306989294,55-59,39,200,820,0.002298760351429997,356714,39,Ohio,Mexico,Mexico,2.2,0.0017552028109205499,0.7635431896276988,0.7653024365256368
55,2008,0.0016904505201424931,0.0012396413346876646,0.0024442384800911618,55-59,39,200,1208,0.0033454356128267545,361089,39,Ohio,Mexico,Mexico,2.2,0.002103448177212795,0.6287516546867475,0.6308621634350882
55,2009,0.0016194743342973952,0.0011934236930936282,0.0024334992645579858,55-59,39,200,487,0.0013381032455185905,363948,39,Ohio,Mexico,Mexico,2,0.0012058185937650352,0.9011401756952712,0.9023476099607456
55,2010,0.001633242362918573,0.0011959155759221562,0.0024414447842888405,55-59,39,200,569,0.00148646248053753,382788,39,Ohio,Mexico,Mexico,2,0.0012391457456210882,0.8336206004829615,0.8348615909142975
55,2011,0.0017918543000324584,0.001325049938296768,0.0027064609811854544,55-59,39,200,1342,0.0034197268805312552,392429,39,Ohio,Mexico,Mexico,2,0.0018544661066331358,0.5422848582413822,0.5441456878771408
55,2012,0.0018627546660547926,0.001352252393873806,0.0028149375073072383,55-59,39,200,611,0.0015388877694942574,397040,39,Ohio,Mexico,Mexico,1.9,0.0011760427760529179,0.7642160782390353,0.7653939336023009
55,2013,0.002051956999813621,0.001502391001101155,0.0030614823555202603,55-59,39,200,1363,0.003329742195382334,409341,39,Ohio,Mexico,Mexico,1.9,0.0017021962491386474,0.5112096220239641,0.5129175050833905
55,2014,0.00215285976940078,0.0015728315168650599,0.00325462254469271,55-59,39,200,991,0.002410124956831768,411182,39,Ohio,Mexico,Mexico,1.9,0.001445606016966232,0.5998054220668104,0.6012545205922979
55,2015,0.0022163875299996373,0.0015906136045884625,0.0033541308269547446,55-59,39,200,565,0.001413284372826919,399778,39,Ohio,Mexico,Mexico,1.9,0.0011232318852751131,0.7947670736840958,0.7958918952621294
55,2016,0.002363764609518305,0.0016983241629955261,0.003562608225779894,55-59,39,200,1794,0.0043722399321498556,410316,39,Ohio,Mexico,Mexico,1.9,0.001947208532046811,0.4453571995737566,0.44731295915594627
55,2017,0.002346754783138769,0.0015798528507843697,0.003715006294889289,55-59,NA,NA,NA,NA,NA,NA,Ohio,NA,NA,NA,NA,NA,NA
55,2018,0.002372520855883502,0.0015289430233884544,0.0038851270879081815,55-59,NA,NA,NA,NA,NA,NA,Ohio,NA,NA,NA,NA,NA,NA
15,2001,0.028169449766186343,0.02288412745587665,0.03458367245205418,15-19,40,200,4179,0.03314220456329852,126093,40,Oklahoma,Mexico,Mexico,2.9,0.02090498815042312,0.6307663725415895,0.6523879473472007
15,2002,0.028099995433261735,0.022125834024658373,0.035696169627520494,15-19,40,200,2285,0.019859376493798833,115059,40,Oklahoma,Mexico,Mexico,2.9,0.01705650783066989,0.8588642164065851,0.876266319147368
15,2003,0.02796810227634949,0.021909394963980783,0.03586717669370652,15-19,40,200,1516,0.012444794693723423,121818,40,Oklahoma,Mexico,Mexico,2.9,0.013171712507574708,1.058411394622517,1.0717490920360906
15,2004,0.028367722816252234,0.022225668314568167,0.03625594375022123,15-19,40,200,2817,0.02400859093349697,117333,40,Oklahoma,Mexico,Mexico,2.9,0.018531887799403176,0.7718856908652371,0.7908734479574109
15,2005,0.03006956949731693,0.023935400765384293,0.03742881161338441,15-19,40,200,4145,0.03531566839907983,117370,40,Oklahoma,Mexico,Mexico,2.2,0.011793373509819112,0.3339416764408852,0.3461667879343493
15,2006,0.029571850901381848,0.023673929343334437,0.03667294084431862,15-19,40,200,3873,0.02935247218601267,131948,40,Oklahoma,Mexico,Mexico,2.2,0.010171663659986929,0.34653516049779376,0.35701441621989377
15,2007,0.029532167459979435,0.02366570984388432,0.0363675346791779,15-19,40,200,3633,0.027275184312076758,133198,40,Oklahoma,Mexico,Mexico,2.2,0.009769453519371482,0.3581810266648067,0.3682244154648163
15,2008,0.028263245781838822,0.022742300900228673,0.034815764253508776,15-19,40,200,2918,0.020975602743074025,139114,40,Oklahoma,Mexico,Mexico,2.2,0.008410248746419244,0.4009538533616747,0.4095442917307117
15,2009,0.028739841347580675,0.02315542398152026,0.03563986657683964,15-19,40,200,2995,0.02218091330558559,135026,40,Oklahoma,Mexico,Mexico,2,0.007975498893716801,0.35956584762036886,0.3677222632623242
15,2010,0.03140278117303426,0.02558139067799264,0.03844432551900203,15-19,40,200,5119,0.03944792934975263,129766,40,Oklahoma,Mexico,Mexico,2,0.010753248846975628,0.2725934928456026,0.28378835585776196
15,2011,0.03012782992936338,0.024430579695093543,0.03752048403125986,15-19,40,200,3304,0.023253686173769224,142085,40,Oklahoma,Mexico,Mexico,2,0.007956283894272312,0.34215151244481884,0.3502972139249759
15,2012,0.028538818310706256,0.02323288809754509,0.03573140346171669,15-19,40,200,4305,0.032633661565051285,131919,40,Oklahoma,Mexico,Mexico,1.9,0.00924795933029382,0.28338711890662727,0.29294705392075604
15,2013,0.028208208969361725,0.02309272784859685,0.035812203545313365,15-19,40,200,5207,0.03898826683039692,133553,40,Oklahoma,Mexico,Mexico,1.9,0.010013264405953914,0.25682763610684906,0.2672471388666418
15,2014,0.02565040684331092,0.020920754060323198,0.0325961115556694,15-19,40,200,3259,0.023368037629782595,139464,40,Oklahoma,Mexico,Mexico,1.9,0.0076474514410890745,0.32726117452594256,0.33509160782706987
15,2015,0.02426493253780193,0.019659224829264153,0.03101807811912733,15-19,40,200,4716,0.03373028644995172,139815,40,Oklahoma,Mexico,Mexico,1.9,0.009127535129587533,0.2706035462559968,0.2800497029569589
15,2016,0.02304505019413561,0.0185521402707272,0.02984768427552931,15-19,40,200,3827,0.02785136236609222,137408,40,Oklahoma,Mexico,Mexico,1.9,0.008391792696529602,0.3013063629069087,0.3099385744552931
15,2017,0.022742181540099125,0.017339991954500592,0.031051412981760545,15-19,NA,NA,NA,NA,NA,NA,Oklahoma,NA,NA,NA,NA,NA,NA
15,2018,0.02278609298600242,0.016466943324376614,0.032605574859804747,15-19,NA,NA,NA,NA,NA,NA,Oklahoma,NA,NA,NA,NA,NA,NA
20,2001,0.051736718518257056,0.040474063809923425,0.06688708092458266,20-24,40,200,5864,0.04933327724729735,118865,40,Oklahoma,Mexico,Mexico,2.9,0.026048369770658563,0.5280080956325597,0.5554082024704579
20,2002,0.05194438855293716,0.039308291610405895,0.06932810825153092,20-24,40,200,7575,0.06252527837161889,121151,40,Oklahoma,Mexico,Mexico,2.9,0.028844798837385978,0.46133019458061364,0.4920988096396768
20,2003,0.051296561601530254,0.03779492950958647,0.06915377746892958,20-24,40,200,6306,0.051860685061063366,121595,40,Oklahoma,Mexico,Mexico,2.9,0.026370645455575378,0.5084901100809844,0.5363031593239364
20,2004,0.051040427666079836,0.03805073797471646,0.06750255091401758,20-24,40,200,4468,0.03478802507104761,128435,40,Oklahoma,Mexico,Mexico,2.9,0.021203519744628748,0.609506279857071,0.6314740136765665
20,2005,0.053566349299839916,0.04152564608130759,0.06842383857802566,20-24,40,200,7179,0.05697212103897341,126009,40,Oklahoma,Mexico,Mexico,2.2,0.014293314699388751,0.2508826148426351,0.2660394463831154
20,2006,0.051736103054202516,0.04044724109697107,0.06555701801482838,20-24,40,200,7138,0.051969042817307486,137351,40,Oklahoma,Mexico,Mexico,2.2,0.013110159752803188,0.2522686399842071,0.26609747083986113
20,2007,0.049895136448090925,0.03893169962357714,0.06366945965147763,20-24,40,200,5441,0.03781518445414361,143884,40,Oklahoma,Mexico,Mexico,2.2,0.01100769500214776,0.2910919293675847,0.3025322418982943
20,2008,0.04720634183968716,0.03688095011437824,0.060897450014377706,20-24,40,200,5328,0.03754624572777562,141905,40,Oklahoma,Mexico,Mexico,2.2,0.01104624378452746,0.2942036832288606,0.305680851597205
20,2009,0.04825756654178884,0.038329789991587614,0.06080799788053777,20-24,40,200,6064,0.041271072816492095,146931,40,Oklahoma,Mexico,Mexico,2,0.010326702615250991,0.2502164811941694,0.2609877245795006
20,2010,0.05357146056695773,0.04273985857141345,0.06641952536401309,20-24,40,200,7810,0.055959588722100814,139565,40,Oklahoma,Mexico,Mexico,2,0.012243113698736211,0.21878491208247366,0.23175375700952858
20,2011,0.05109570759355772,0.04104160129836841,0.06364939244642553,20-24,40,200,7575,0.054847982390720376,138109,40,Oklahoma,Mexico,Mexico,2,0.012191798148456433,0.22228343900794315,0.2351827376618201
20,2012,0.045304083988075484,0.03590058213940172,0.056421083776508306,20-24,40,200,5143,0.03723573704025485,138120,40,Oklahoma,Mexico,Mexico,1.9,0.009631254774465836,0.2586562141647329,0.26865996601241493
20,2013,0.04346946193169678,0.03481158513065174,0.05453736090734582,20-24,40,200,6274,0.04249928874317532,147626,40,Oklahoma,Mexico,Mexico,1.9,0.009925448849182731,0.2335438813849936,0.24390987770488615
20,2014,0.0388463401084138,0.030712645630116595,0.04923130113218475,20-24,40,200,5531,0.03886257922176473,142322,40,Oklahoma,Mexico,Mexico,1.9,0.009684868594879947,0.24920807596465444,0.25928454201988105
20,2015,0.03595798887688533,0.028400029913593222,0.04600426829997897,20-24,40,200,5953,0.042308375679613375,140705,40,Oklahoma,Mexico,Mexico,1.9,0.01014477580194318,0.23978173680705783,0.25037468295414594
20,2016,0.03426547459665762,0.026834325449130125,0.044887644613632934,20-24,40,200,6496,0.04524086442365952,143587,40,Oklahoma,Mexico,Mexico,1.9,0.010368740271537127,0.229189702796983,0.24004976151250187
20,2017,0.03374873403113508,0.023798248011984845,0.04793219301946441,20-24,NA,NA,NA,NA,NA,NA,Oklahoma,NA,NA,NA,NA,NA,NA
20,2018,0.033730840502932034,0.02181054409672289,0.05228027834013979,20-24,NA,NA,NA,NA,NA,NA,Oklahoma,NA,NA,NA,NA,NA,NA
25,2001,0.06845201374233381,0.055719569891553765,0.08399636484899993,25-29,40,200,6336,0.0567894595321323,111570,40,Oklahoma,Mexico,Mexico,2.9,0.028733457646271436,0.505964625882971,0.5364280870228545
25,2002,0.06839548032768526,0.05413479364284612,0.0855043607532814,25-29,40,200,7312,0.06538554400021461,111829,40,Oklahoma,Mexico,Mexico,2.9,0.03065514065942884,0.46883666914705524,0.5016364407134345
25,2003,0.06781348728517167,0.05368968023757926,0.08653190405773624,25-29,40,200,8048,0.07008926627476594,114825,40,Oklahoma,Mexico,Mexico,2.9,0.031242917084704558,0.4457589406375747,0.4793567000263119
25,2004,0.06792903162239894,0.05391328751662887,0.08520822355328399,25-29,40,200,7424,0.06323949060862899,117395,40,Oklahoma,Mexico,Mexico,2.9,0.029458259570727476,0.46582063339245044,0.4972675819725811
25,2005,0.06983763417699156,0.05580000755363905,0.08527774509076286,25-29,40,200,7182,0.06321793551453696,113607,40,Oklahoma,Mexico,Mexico,2.2,0.015804369343355253,0.2499981882470844,0.26686910192329355
25,2006,0.06817835260377011,0.05461548341695379,0.08306607583654019,25-29,40,200,6356,0.050285207952594564,126399,40,Oklahoma,Mexico,Mexico,2.2,0.013455045957138966,0.26757463088993205,0.2817420904997086
25,2007,0.06878886816679719,0.05602313398575162,0.08356066917967955,25-29,40,200,8115,0.06338952334827914,128018,40,Oklahoma,Mexico,Mexico,2.2,0.01490709461285171,0.23516653581614913,0.2510825382360056
25,2008,0.06683388752699101,0.05541156616217443,0.0814317418384545,25-29,40,200,7718,0.05783786214235398,133442,40,Oklahoma,Mexico,Mexico,2.2,0.013988235862008275,0.2418525744879643,0.25669952630224085
25,2009,0.06961199536531049,0.05741605274317395,0.08339347119193796,25-29,40,200,9658,0.06920221836889698,139562,40,Oklahoma,Mexico,Mexico,2,0.013519221349307971,0.19535820769850062,0.209882545439849
25,2010,0.0760485444100279,0.06350206478914032,0.09119837766367514,25-29,40,200,11618,0.08662973208759908,134111,40,Oklahoma,Mexico,Mexico,2,0.015285241801706179,0.17644336919165238,0.19317835864630378
25,2011,0.07351254214411998,0.06121453267431822,0.08862690527159857,25-29,40,200,10268,0.0768885161444917,133544,40,Oklahoma,Mexico,Mexico,2,0.014507521387285083,0.18868255124109848,0.20439844432769763
25,2012,0.06918847657356728,0.057861329585340696,0.08318436052287595,25-29,40,200,10545,0.07636877172653535,138080,40,Oklahoma,Mexico,Mexico,1.9,0.013511794018611521,0.17692826155427963,0.1915572537375225
25,2013,0.06829170761402986,0.057097893631295776,0.083040088587775,25-29,40,200,11506,0.08806263728694215,130657,40,Oklahoma,Mexico,Mexico,1.9,0.0148211944666025,0.16830286854014279,0.18455529449899233
25,2014,0.0603495086672011,0.04978849553103142,0.07325635301275753,25-29,40,200,8093,0.06003486517562405,134805,40,Oklahoma,Mexico,Mexico,1.9,0.012231390740148729,0.2037381229118682,0.21675072336585638
25,2015,0.055502032674218466,0.046343372505646886,0.06744585794406845,25-29,40,200,8506,0.06191269916367633,137387,40,Oklahoma,Mexico,Mexico,1.9,0.012291641230086161,0.1985318262024274,0.2116347018293844
25,2016,0.051308761053133776,0.041304963225407616,0.06368908293445336,25-29,40,200,4800,0.035476980613308305,135299,40,Oklahoma,Mexico,Mexico,1.9,0.009507219671376969,0.2679827738161734,0.2778396870056816
25,2017,0.05202941348753795,0.039525518289254366,0.06777196211516608,25-29,NA,NA,NA,NA,NA,NA,Oklahoma,NA,NA,NA,NA,NA,NA
25,2018,0.052299512282781666,0.03834807022076944,0.07235752580840614,25-29,NA,NA,NA,NA,NA,NA,Oklahoma,NA,NA,NA,NA,NA,NA
30,2001,0.07099038687760555,0.060186721263558784,0.08408661369138072,30-34,40,200,5404,0.054099509460406446,99890,40,Oklahoma,Mexico,Mexico,2.9,0.0296812234555933,0.5486412677607725,0.5800200689691972
30,2002,0.07094584688099263,0.058787194796876815,0.08489002869602018,30-34,40,200,5895,0.05398055051920224,109206,40,Oklahoma,Mexico,Mexico,2.9,0.028357559594681378,0.5253292032394868,0.5553048655900281
30,2003,0.07071475264485388,0.057959468384038405,0.08553397239441683,30-34,40,200,5030,0.04743045733144743,106050,40,Oklahoma,Mexico,Mexico,2.9,0.027067309037699182,0.5706735831904569,0.5990886309379129
30,2004,0.0714024609761663,0.05857499485433096,0.08608722106700839,30-34,40,200,4642,0.042007909287530655,110503,40,Oklahoma,Mexico,Mexico,2.9,0.02502550656991257,0.5957332082066025,0.6218560820930673
30,2005,0.07407390176155314,0.06143804638262463,0.08801463571850647,30-34,40,200,6308,0.057927361219523396,108895,40,Oklahoma,Mexico,Mexico,2.2,0.015496027429375813,0.2675079116870449,0.28395677857000157
30,2006,0.07629813776433837,0.0647030619037645,0.08964077434854921,30-34,40,200,9408,0.08444105371808105,111415,40,Oklahoma,Mexico,Mexico,2.2,0.018234271761924187,0.2159408363472346,0.23585683611543465
30,2007,0.07795813982900641,0.06660630776573179,0.09210617143184699,30-34,40,200,11872,0.0964975737427761,123029,40,Oklahoma,Mexico,Mexico,2.2,0.018427201704235546,0.19096025930512087,0.2113555578330624
30,2008,0.07450185458903082,0.06309076053626937,0.08861443189028083,30-34,40,200,8620,0.07704132704132705,111888,40,Oklahoma,Mexico,Mexico,2.2,0.01745024495719898,0.22650498930058927,0.2454118433867639
30,2009,0.07385521196231372,0.06215284893802127,0.08635683206051259,30-34,40,200,8040,0.06865047175852794,117115,40,Oklahoma,Mexico,Mexico,2,0.01470345660222299,0.21417852238424698,0.2299657817926297
30,2010,0.07592088277338316,0.06381141620647703,0.0882846937122633,30-34,40,200,8508,0.07009969514707094,121370,40,Oklahoma,Mexico,Mexico,2,0.014583715271482346,0.2080424920662685,0.22372558755013208
30,2011,0.07544136920399645,0.06338983128694932,0.08833709713690796,30-34,40,200,10412,0.08426948104503221,123556,40,Oklahoma,Mexico,Mexico,2,0.015726594062270425,0.18662265232019637,0.20379647555393288
30,2012,0.06998504399817598,0.05836984629731572,0.08195764126292861,30-34,40,200,8050,0.06258406088923787,128627,40,Oklahoma,Mexico,Mexico,1.9,0.012767420570349785,0.20400434853445737,0.21762415169511304
30,2013,0.06828138250094563,0.05636294095428222,0.07987581112596139,30-34,40,200,8519,0.06412205696393088,132856,40,Oklahoma,Mexico,Mexico,1.9,0.012705563780507297,0.1981465408643124,0.21172263150203954
30,2014,0.06439274036718769,0.052720153400837876,0.07550855104744812,30-34,40,200,6397,0.048616811065511474,131580,40,Oklahoma,Mexico,Mexico,1.9,0.011208493082067833,0.23054768168492817,0.24232894207762115
30,2015,0.06188257960341403,0.05072475105046471,0.07296654151062551,30-34,40,200,6637,0.04981124711992375,133243,40,Oklahoma,Mexico,Mexico,1.9,0.011267242652747882,0.2261987664276158,0.23805666583822896
30,2016,0.0616032922956139,0.05050760646614478,0.07355613556805236,30-34,40,200,7977,0.05920378809244608,134738,40,Oklahoma,Mexico,Mexico,1.9,0.012154824085052434,0.20530483735386673,0.21822455783234035
30,2017,0.062656470845478,0.04974046926853726,0.0764868298164816,30-34,NA,NA,NA,NA,NA,NA,Oklahoma,NA,NA,NA,NA,NA,NA
30,2018,0.06387172292491579,0.04963073644746316,0.07967660880692139,30-34,NA,NA,NA,NA,NA,NA,Oklahoma,NA,NA,NA,NA,NA,NA
35,2001,0.06196884600952278,0.05233593148646708,0.07207582122601949,35-39,40,200,2285,0.019632776856521778,116387,40,Oklahoma,Mexico,Mexico,2.9,0.016863838556205796,0.8589634914840805,0.8761650442880726
35,2002,0.06188555044733723,0.05110565169571901,0.07279255743928871,35-39,40,200,2365,0.01875451020197775,126103,40,Oklahoma,Mexico,Mexico,2.9,0.015841722696733403,0.844688692273223,0.8608331972533112
35,2003,0.062484359151444596,0.05199378329766982,0.07440832101221768,35-39,40,200,6595,0.06206065852992933,106267,40,Oklahoma,Mexico,Mexico,2.9,0.030691617145369308,0.49454224096845495,0.5272646312002849
35,2004,0.06322652547449237,0.05282992387189105,0.0751704355518037,35-39,40,200,5977,0.05920752847944527,100950,40,Oklahoma,Mexico,Mexico,2.9,0.03080389522108829,0.5202699050642233,0.5530124026432076
35,2005,0.06449306385685762,0.0540577788269561,0.07549197854428623,35-39,40,200,6073,0.05379620689349715,112889,40,Oklahoma,Mexico,Mexico,2.2,0.014698825532131705,0.27323163436469883,0.28876615836388264
35,2006,0.06596012985202446,0.055739113167581476,0.07685903466500968,35-39,40,200,7531,0.06739994272213073,111736,40,Oklahoma,Mexico,Mexico,2.2,0.016418035889088446,0.24359124393881113,0.2611958277697519
35,2007,0.0672045475627286,0.05644602664705106,0.07810041812931731,35-39,40,200,6959,0.062162789866723835,111948,40,Oklahoma,Mexico,Mexico,2.2,0.01579650783632262,0.2541151687398541,0.2709587186285152
35,2008,0.0661983911121992,0.05586270493122783,0.0768014756214313,35-39,40,200,6863,0.05923886304195834,115853,40,Oklahoma,Mexico,Mexico,2.2,0.015182024133256086,0.25628486695470165,0.2724228891760992
35,2009,0.06662603737218127,0.0566269253066938,0.07748298199838924,35-39,40,200,7135,0.05974510986066452,119424,40,Oklahoma,Mexico,Mexico,2,0.01364821227817026,0.22844065916022496,0.2429560979218864
35,2010,0.069082579772499,0.0590064287819884,0.08085557866690173,35-39,40,200,9543,0.07755888233286196,123042,40,Oklahoma,Mexico,Mexico,2,0.015174206843096337,0.19564756977766523,0.2120976244776032
35,2011,0.06803723331138983,0.05777878278015583,0.0787436447543182,35-39,40,200,7253,0.05806162393230813,124919,40,Oklahoma,Mexico,Mexico,2,0.0131670710270553,0.22677751904435697,0.2407562159120054
35,2012,0.06817788391720968,0.05827336265690369,0.07927833440076663,35-39,40,200,8187,0.068225,120000,40,Oklahoma,Mexico,Mexico,1.9,0.013759665440194893,0.20168069534913732,0.21644784990919194
35,2013,0.06981647874309693,0.06045276069136028,0.08090319604459448,35-39,40,200,9544,0.08080465998374424,118112,40,Oklahoma,Mexico,Mexico,1.9,0.014991541697827016,0.1855281824197134,0.20183760115279994
35,2014,0.06839121052706484,0.058336455019124114,0.0798620311167446,35-39,40,200,7876,0.06265014238668724,125714,40,Oklahoma,Mexico,Mexico,1.9,0.01292085538601628,0.20623824454007753,0.22002269789126855
35,2015,0.06707558757382678,0.057073080848312537,0.0779808654709856,35-39,40,200,8072,0.06550352998458167,123230,40,Oklahoma,Mexico,Mexico,1.9,0.013323985733012586,0.20340866722982423,0.21766659774163533
35,2016,0.06661910246125959,0.05625616864690507,0.07697893157457894,35-39,40,200,7795,0.0631511577037121,123434,40,Oklahoma,Mexico,Mexico,1.9,0.013088178737788394,0.20725160414626975,0.22122203154809933
35,2017,0.06713353857868767,0.05534327645003818,0.08045963943434346,35-39,NA,NA,NA,NA,NA,NA,Oklahoma,NA,NA,NA,NA,NA,NA
35,2018,0.06805674525518154,0.05582056083289053,0.08179023083353776,35-39,NA,NA,NA,NA,NA,NA,Oklahoma,NA,NA,NA,NA,NA,NA
40,2001,0.045974740281508074,0.03839986971234144,0.05407371172824695,40-44,40,200,1018,0.007689983381175404,132380,40,Oklahoma,Mexico,Mexico,2.9,0.00995631471475453,1.294712123712382,1.3047455956596667
40,2002,0.04580818005214064,0.03740632614002793,0.05491101095108506,40-44,40,200,4078,0.03382772579467781,120552,40,Oklahoma,Mexico,Mexico,2.9,0.021592349055445284,0.6383033014546444,0.6606516441176598
40,2003,0.046084757184789035,0.03687398577713287,0.055581372906777816,40-44,40,200,1165,0.009194368153549895,126708,40,Oklahoma,Mexico,Mexico,2.9,0.011119277685283287,1.2093574566067593,1.2205799177312096
40,2004,0.04682148515105786,0.03762279903255679,0.05668470630680487,40-44,40,200,6309,0.04787597322770113,131778,40,Oklahoma,Mexico,Mexico,2.9,0.024389760192776274,0.5094363320151644,0.535052490737109
40,2005,0.047623968481792206,0.03821885873150172,0.05688832230217446,40-44,40,200,4629,0.036879466526446615,125517,40,Oklahoma,Mexico,Mexico,2.2,0.011644521281774449,0.3157453829605711,0.3278357920807855
40,2006,0.04863321875251711,0.0390279157506939,0.05781053380881602,40-44,40,200,4931,0.03830021903593121,128746,40,Oklahoma,Mexico,Mexico,2.2,0.011708298687798118,0.3056979563697539,0.317872544447606
40,2007,0.05056739065685455,0.040945537012506535,0.05994442656851674,40-44,40,200,5102,0.042943236145714096,118808,40,Oklahoma,Mexico,Mexico,2.2,0.012874597740376909,0.29980501927453934,0.3132573015493419
40,2008,0.051087390967824935,0.041950123655061226,0.06016339187889226,40-44,40,200,5538,0.04843407001862849,114341,40,Oklahoma,Mexico,Mexico,2.2,0.013897420864693501,0.28693481384794506,0.3015396041486713
40,2009,0.051358505755402704,0.042515109817140115,0.0606891987400223,40-44,40,200,5009,0.04698962457081746,106598,40,Oklahoma,Mexico,Mexico,2,0.012898014674793064,0.27448643807218825,0.288020408957851
40,2010,0.05145514653531824,0.042838228239473496,0.06086899963784208,40-44,40,200,4943,0.04383063622256706,112775,40,Oklahoma,Mexico,Mexico,2,0.012131024356260877,0.2767704373411532,0.28945754572991833
40,2011,0.05323246608252657,0.04441620445931768,0.06327465326067103,40-44,40,200,6054,0.05315468769206455,113894,40,Oklahoma,Mexico,Mexico,2,0.013228404676681804,0.2488661913191274,0.2628372217553848
40,2012,0.05477821253680021,0.046489325593628936,0.06522938334147531,40-44,40,200,6582,0.05510532132212585,119444,40,Oklahoma,Mexico,Mexico,1.9,0.012481808062941593,0.22650821669249402,0.2397179514328849
40,2013,0.05756506154657236,0.04926908404633047,0.06914556575621988,40-44,40,200,7974,0.06372368820624291,125134,40,Oklahoma,Mexico,Mexico,1.9,0.013053771443380957,0.20484959064409738,0.2187918118441318
40,2014,0.060344323444883316,0.05108409802345646,0.07279138750201128,40-44,40,200,6792,0.05798487202690935,117134,40,Oklahoma,Mexico,Mexico,1.9,0.012909695575858273,0.22263902850155814,0.2363433684771122
